 0.760119, 0.43425, 0.8212, 0.795478, 0.994909, 0.891033
 0.760606, 0.437464, 0.821853, 0.800699, 0.994951, 0.893143
 0.761093, 0.440678, 0.822506, 0.805921, 0.994992, 0.895253
 0.76158, 0.443892, 0.823158, 0.811142, 0.995033, 0.897362
 0.762067, 0.447106, 0.823811, 0.816363, 0.995075, 0.899472
 0.762554, 0.450321, 0.824464, 0.821585, 0.995116, 0.901581
 0.763041, 0.453535, 0.825117, 0.826806, 0.995157, 0.903691
 0.763528, 0.456749, 0.82577, 0.832027, 0.995199, 0.905801
 0.764015, 0.459963, 0.826423, 0.837249, 0.99524, 0.90791
 0.764502, 0.463177, 0.827076, 0.84247, 0.995281, 0.91002
 0.764988, 0.466391, 0.827729, 0.847691, 0.995323, 0.912129
 0.765475, 0.469605, 0.828382, 0.852913, 0.995364, 0.914239
 0.765962, 0.472819, 0.829035, 0.858134, 0.995405, 0.916349
 0.766449, 0.476033, 0.829688, 0.863355, 0.995447, 0.918458
 0.766936, 0.479247, 0.83034, 0.868577, 0.995488, 0.920568
 0.767423, 0.482461, 0.830993, 0.873798, 0.995529, 0.922678
 0.76791, 0.485675, 0.831646, 0.879019, 0.99557, 0.924787
 0.768397, 0.488889, 0.832299, 0.884241, 0.995612, 0.926897
 0.768884, 0.492103, 0.832952, 0.889462, 0.995653, 0.929006
 0.769371, 0.495317, 0.833605, 0.894683, 0.995694, 0.931116
 0.769858, 0.498531, 0.834258, 0.899905, 0.995736, 0.933226
 0.770345, 0.501746, 0.834911, 0.905126, 0.995777, 0.935335
 0.770832, 0.50496, 0.835564, 0.910347, 0.995818, 0.937445
 0.771319, 0.508174, 0.836217, 0.915569, 0.99586, 0.939554
 0.771806, 0.511388, 0.83687, 0.92079, 0.995901, 0.941664
 0.772293, 0.514602, 0.837523, 0.926011, 0.995942, 0.943774
 0.77278, 0.517816, 0.838175, 0.931233, 0.995984, 0.945883
 0.773267, 0.52103, 0.838828, 0.936454, 0.996025, 0.947993
 0.773754, 0.524244, 0.839481, 0.941675, 0.996066, 0.950103
 0.774241, 0.527458, 0.840134, 0.946897, 0.996108, 0.952212
 0.774728, 0.530672, 0.840787, 0.952118, 0.996149, 0.954322
 0.775215, 0.533886, 0.84144, 0.957339, 0.99619, 0.956431
 0.775702, 0.5371, 0.842093, 0.96256, 0.996232, 0.958541
 0.776189, 0.540314, 0.842746, 0.967782, 0.996273, 0.960651
 0.776676, 0.543528, 0.843399, 0.973003, 0.996314, 0.96276
 0.777163, 0.546742, 0.844052, 0.978224, 0.996356, 0.96487
 0.781256, 0.554538, 0.847199, 0.978416, 0.996423, 0.965181
 0.785348, 0.562333, 0.850346, 0.978607, 0.99649, 0.965491
 0.789441, 0.570128, 0.853493, 0.978798, 0.996557, 0.965802
 0.793534, 0.577924, 0.85664, 0.978989, 0.996624, 0.966113
 0.797627, 0.585719, 0.859787, 0.97918, 0.996691, 0.966424
 0.801719, 0.593514, 0.862934, 0.979371, 0.996759, 0.966734
 0.805812, 0.601309, 0.866081, 0.979562, 0.996826, 0.967045
 0.809905, 0.609105, 0.869228, 0.979754, 0.996893, 0.967356
 0.813997, 0.6169, 0.872375, 0.979945, 0.99696, 0.967667
 0.81809, 0.624695, 0.875522, 0.980136, 0.997027, 0.967977
 0.822183, 0.632491, 0.878669, 0.980327, 0.997095, 0.968288
 0.826276, 0.640286, 0.881816, 0.980518, 0.997162, 0.968599
